CustomerID,num_orders,total_spent,avg_order_value,top_product
15786,3,4932.2,1644.07,71477
15787,3,948.05,316.02,22488
15789,1,351.3,351.3,22492
15790,1,220.85,220.85,48138
15791,2,1612.69,806.35,82484
15793,3,965.61,321.87,85123A
15795,1,610.01,610.01,85132C
15796,8,2711.56,338.95,22795
15797,4,2207.4,551.85,22721
15799,3,884.14,294.71,22161
15800,2,699.08,349.54,22722
15801,3,1063.95,354.65,23245
15802,1,451.42,451.42,M
15803,1,415.82,415.82,84879
15804,13,4206.39,323.57,84879
15805,17,5528.48,325.2,22727
15806,3,784.58,261.53,84077
15807,3,903.9,301.3,22689
15808,4,3734.97,933.74,22726
15809,5,515.77,103.15,22781
15810,4,1391.98,348.0,22381
15811,6,2218.62,369.77,22569
15812,5,1801.14,360.23,15056N
15813,2,1303.91,651.96,22423
15814,4,1945.33,486.33,22910
15815,5,2100.6,420.12,21914
15819,4,1905.45,476.36,23200
15820,1,206.98,206.98,22771
15821,2,570.96,285.48,22960
15822,2,885.47,442.74,21742
15823,1,15.0,15.0,BANK CHARGES
15825,1,532.94,532.94,22655
15826,3,1654.31,551.44,23298
15827,14,1836.09,131.15,22720
15829,2,636.14,318.07,47504K
15830,1,576.0,576.0,23543
15831,3,801.76,267.25,22232
15832,1,836.79,836.79,22060
15834,4,2233.75,558.44,84945
15835,4,954.09,238.52,20713
15836,1,137.37,137.37,23485
15837,1,391.98,391.98,23211
15838,19,33643.08,1770.69,85099B
15839,3,1048.49,349.5,22138
15840,2,355.56,177.78,47566
15841,4,1224.06,306.02,22676
15843,1,118.95,118.95,21662
15844,1,130.74,130.74,21843
15845,8,3711.77,463.97,84879
15847,2,389.27,194.64,84568
15850,2,238.85,119.43,21034
15852,2,160.71,80.36,23040
15853,1,110.8,110.8,22582
15854,12,2974.65,247.89,20679
15855,5,712.24,142.45,47566
15856,27,16387.57,606.95,85123A
15857,1,297.0,297.0,20914
15858,5,1438.85,287.77,84969
15860,8,977.21,122.15,21034
15861,8,3165.36,395.67,22197
15862,4,832.88,208.22,21034
15863,2,68.84,34.42,22635
15864,6,1936.32,322.72,22791
15865,3,895.13,298.38,23284
15866,1,230.53,230.53,23008
15867,15,3812.64,254.18,48184
15869,2,149.64,74.82,21504
15870,1,354.09,354.09,23157
15872,2,360.93,180.47,22902
15874,7,4405.88,629.41,21626
15877,2,493.28,246.64,20749
15880,1,343.28,343.28,35953
15881,5,501.39,100.28,22834
15882,4,516.36,129.09,23076
15883,2,396.48,198.24,22423
15885,3,379.35,126.45,22423
15886,1,181.09,181.09,46000S
15888,1,168.31,168.31,22423
15889,2,446.87,223.44,M
15891,1,524.52,524.52,22211
15894,2,263.55,131.78,22138
15895,1,179.17,179.17,72802C
15897,2,222.05,111.03,16235
15898,5,1388.88,277.78,22900
15899,1,56.25,56.25,21289
15900,1,351.11,351.11,23083
15901,3,363.88,121.29,84997D
15903,7,5126.76,732.39,84030E
15904,1,164.68,164.68,79321
15906,7,1567.69,223.96,20751
15907,3,967.45,322.48,22274
15909,1,191.94,191.94,22697
15910,8,1232.18,154.02,22087
15912,2,264.62,132.31,21696
15916,8,1528.09,191.01,84029G
15917,1,123.1,123.1,21476
15918,2,334.23,167.12,22243
15919,2,639.89,319.95,21497
15920,4,167.5,41.88,21713
15921,1,336.03,336.03,21135
15922,1,369.5,369.5,22277
15923,1,127.08,127.08,84755
15925,1,207.15,207.15,22423
15930,1,426.63,426.63,22086
15932,8,2495.87,311.98,37342
15933,3,1107.46,369.15,22138
15935,2,416.86,208.43,M
15937,1,145.35,145.35,22441
15938,5,404.58,80.92,22178
15939,15,6115.01,407.67,22151
15940,1,35.8,35.8,35400
15942,1,337.44,337.44,21892
15944,1,325.1,325.1,22423
15945,1,181.0,181.0,84360
15947,1,1708.24,1708.24,21931
15948,2,955.24,477.62,22654
15949,2,364.72,182.36,23129
15950,4,1765.51,441.38,85099B
15951,2,708.22,354.11,22470
15952,4,806.57,201.64,21755
15953,8,1659.38,207.42,85123A
15955,14,4416.26,315.45,79321
15957,1,428.89,428.89,22866
15958,1,104.35,104.35,21793
15963,2,470.76,235.38,21616
15965,4,845.64,211.41,85123A
15967,2,418.83,209.42,21034
15969,3,666.1,222.03,23485
15970,1,314.1,314.1,84997A
15971,12,4199.85,349.99,85099B
15973,1,307.82,307.82,21735
15974,7,3442.15,491.74,82600
15975,1,371.01,371.01,22812
15976,2,430.94,215.47,71459
15977,2,1054.73,527.37,21616
15978,1,1098.78,1098.78,22086
15980,3,2398.86,799.62,21181
15981,8,3408.48,426.06,21977
15983,4,1475.02,368.76,84347
15984,10,2837.67,283.77,22113
15985,2,1142.42,571.21,21165
15986,1,168.12,168.12,22295
15987,7,1451.28,207.33,79164
15988,1,158.03,158.03,84946
15990,2,792.11,396.06,22130
15992,1,41.99,41.99,22839
15993,7,2797.57,399.65,22197
15994,1,427.07,427.07,23215
15996,6,1060.68,176.78,22766
15998,5,3089.97,617.99,20685
16000,3,12393.7,4131.23,23461
16003,5,2735.37,547.07,22910
16005,4,615.39,153.85,22551
16006,1,101.4,101.4,23067
16007,4,1701.94,425.49,23148
16008,3,478.78,159.59,85099B
16009,4,992.71,248.18,22061
16010,3,407.5,135.83,85123A
16011,16,3362.71,210.17,22467
16012,3,1415.29,471.76,22423
16013,47,37130.6,790.01,71477
16014,3,662.38,220.79,22274
16015,3,705.39,235.13,20727
16016,8,1508.76,188.6,22326
16017,1,211.88,211.88,23462
16018,2,408.9,204.45,22791
16019,9,3786.24,420.69,21497
16020,3,851.01,283.67,23301
16022,1,628.28,628.28,22852
16023,3,719.81,239.94,22061
16024,1,251.24,251.24,23326
16025,1,439.66,439.66,23360
16026,1,236.09,236.09,84950
16027,6,934.62,155.77,21326
16029,63,81024.84,1286.11,85099B
16030,1,331.24,331.24,47566
16031,2,548.94,274.47,22278
16033,20,8816.4,440.82,22845
16034,3,437.7,145.9,22102
16036,2,758.92,379.46,21833
16037,3,855.02,285.01,18097C
16038,3,471.78,157.26,15056P
16040,3,1313.55,437.85,84879
16041,3,3166.4,1055.47,23300
16042,5,1197.27,239.45,22568
16043,4,773.99,193.5,21326
16045,4,1340.7,335.18,22960
16048,2,256.44,128.22,22866
16049,3,1111.79,370.6,22096
16050,1,137.9,137.9,23169
16052,1,362.06,362.06,84879
16053,2,1511.95,755.98,22838
16054,1,783.9,783.9,23253
16055,1,134.8,134.8,22782
16056,1,664.85,664.85,22741
16057,7,2263.12,323.3,22722
16059,6,1459.86,243.31,84978
16062,4,1153.62,288.41,22086
16063,1,335.32,335.32,22418
16065,1,372.09,372.09,22741
16066,5,1521.87,304.37,22086
16070,2,852.15,426.08,23354
16071,1,326.24,326.24,23089
16072,1,584.32,584.32,22890
16073,1,122.4,122.4,22360
16076,10,2234.73,223.47,23301
16078,1,79.2,79.2,22502
16079,3,1352.0,450.67,22086
16080,2,217.16,108.58,85099B
16081,5,2806.9,561.38,85123A
16083,2,1317.62,658.81,22812
16084,1,436.18,436.18,21108
16085,5,981.51,196.3,22549
16086,5,1121.39,224.28,85099B
16091,2,315.06,157.53,47566
16092,3,817.86,272.62,22993
16093,1,17.0,17.0,15039
16094,4,1078.23,269.56,22607
16096,1,320.62,320.62,22823
16097,1,185.05,185.05,22560
16098,7,2005.63,286.52,22411
16099,3,731.9,243.97,23199
16101,1,1290.7,1290.7,21121
16102,3,1842.14,614.05,22112
16103,6,1429.64,238.27,23052
16104,1,302.36,302.36,23009
16105,1,336.96,336.96,21746
16106,1,108.38,108.38,22077
16107,7,3204.16,457.74,23084
16108,1,842.5,842.5,23320
16109,2,611.88,305.94,22236
16110,3,1337.48,445.83,22666
16112,4,195.74,48.94,21403
16113,1,161.38,161.38,21830
16114,1,135.75,135.75,23243
16115,8,1667.97,208.5,22993
16116,1,612.78,612.78,22767
16117,1,232.21,232.21,84978
16119,2,423.36,211.68,22831
16120,4,1309.14,327.29,72131
16121,2,867.11,433.56,84879
16122,4,684.42,171.11,20972
16123,1,307.78,307.78,23355
16124,1,249.0,249.0,22849
16125,1,289.35,289.35,22113
16126,4,6287.77,1571.94,47566
16127,1,656.25,656.25,22077
16128,5,1880.22,376.04,22866
16131,6,3506.54,584.42,22993
16133,33,14589.04,442.09,22139
16134,2,618.09,309.05,21876
16135,1,517.55,517.55,22423
16136,3,709.38,236.46,84879
16139,3,635.41,211.8,23126
16140,2,725.18,362.59,22470
16141,1,620.4,620.4,23085
16142,1,535.34,535.34,22741
16143,6,2424.94,404.16,47559B
16144,1,175.2,175.2,22423
16145,11,3799.49,345.41,20914
16146,3,734.13,244.71,22771
16147,1,375.0,375.0,21592
16148,1,76.32,76.32,84946
16149,2,280.52,140.26,22144
16150,5,2053.02,410.6,84879
16152,1,1829.04,1829.04,21843
16153,5,1824.23,364.85,22720
16156,9,3122.04,346.89,22720
16157,3,656.69,218.9,23089
16159,1,348.2,348.2,22270
16160,2,1025.44,512.72,84879
16161,19,5575.56,293.45,21257
16162,1,37.4,37.4,85066
16163,2,856.6,428.3,47566
16164,3,822.48,274.16,23109
16168,27,3787.6,140.28,23301
16169,4,1822.97,455.74,22910
16170,6,1885.05,314.18,22349
16171,1,73.2,73.2,23240
16172,5,1140.21,228.04,47566
16173,6,1418.32,236.39,22112
16174,3,1009.55,336.52,23078
16175,4,1037.59,259.4,85123A
16177,1,331.95,331.95,23427
16178,1,197.9,197.9,22622
16179,1,215.83,215.83,22428
16180,8,10254.18,1281.77,23203
16181,1,305.54,305.54,21352
16182,4,6617.65,1654.41,85099B
16183,1,338.71,338.71,85048
16184,6,1158.79,193.13,21754
16185,2,529.41,264.71,22960
16186,12,4006.94,333.91,22178
16187,15,6911.44,460.76,22411
16188,4,981.86,245.47,21430
16189,2,215.48,107.74,21669
16190,1,215.08,215.08,84616
16191,13,5180.52,398.5,22726
16193,1,314.45,314.45,22748
16198,1,400.68,400.68,23427
16200,2,1080.62,540.31,84879
16201,4,1863.47,465.87,22383
16202,1,365.27,365.27,84823
16203,4,592.9,148.23,21914
16204,1,405.71,405.71,23078
16205,4,761.38,190.35,22197
16206,4,537.06,134.27,22470
16207,1,394.38,394.38,23485
16208,2,664.26,332.13,71038
16209,5,2262.62,452.52,23300
16210,18,21086.3,1171.46,21137
16211,1,547.02,547.02,22423
16212,2,690.34,345.17,20972
16213,1,159.0,159.0,85066
16214,3,1062.75,354.25,22699
16215,1,242.35,242.35,22866
16216,1,914.93,914.93,22828
16217,2,304.25,152.13,22427
16218,7,3084.68,440.67,22383
16221,3,864.86,288.29,21034
16222,1,846.72,846.72,21359
16224,4,1295.3,323.83,21519
16225,5,1096.32,219.26,22138
16226,3,255.12,85.04,84947
16227,1,314.22,314.22,21922
16229,2,1010.6,505.3,23298
16230,2,542.03,271.02,85123A
16232,4,990.88,247.72,84836
16233,3,536.68,178.89,21258
16235,5,867.31,173.46,84879
16236,1,432.2,432.2,23238
16239,2,414.2,207.1,23206
16240,2,3718.8,1859.4,23201
16241,13,2607.87,200.61,85123A
16242,7,3603.21,514.74,20727
16243,2,409.1,204.55,23298
16244,2,1522.75,761.38,21381
16245,3,1413.66,471.22,84978
16247,1,114.56,114.56,22776
16248,1,152.94,152.94,22865
16249,5,1800.07,360.01,47566
16250,2,389.44,194.72,21755
16253,2,3683.86,1841.93,22457
16255,8,2619.91,327.49,20914
16256,1,752.43,752.43,22090
16257,1,46.95,46.95,C2
16258,5,5203.51,1040.7,47566
16260,1,1035.45,1035.45,22086
16261,4,746.83,186.71,21034
16265,9,5447.0,605.22,22411
16266,7,861.89,123.13,85066
16268,2,667.65,333.83,C2
16270,1,1141.24,1141.24,21781
16271,5,1429.24,285.85,85099B
16272,1,411.7,411.7,20717
16274,1,357.95,357.95,21761
16275,1,559.87,559.87,22741
16276,1,810.6,810.6,85152
16278,1,566.38,566.38,22823
16279,3,1509.58,503.19,22112
16281,1,2062.06,2062.06,84997B
16282,1,168.3,168.3,22862
16283,5,1570.81,314.16,22197
16284,2,823.97,411.99,23313
16287,1,142.5,142.5,47599A
16292,1,302.25,302.25,21122
16293,10,2248.99,224.9,22867
16295,4,1328.55,332.14,23300
16297,1,301.9,301.9,22629
16298,3,598.2,199.4,22947
16302,1,233.22,233.22,22779
16303,3,5360.63,1786.88,22083
16305,1,361.22,361.22,23202
16306,6,632.27,105.38,22637
16308,4,2560.0,640.0,16014
16309,2,706.57,353.29,15056N
16311,2,616.26,308.13,23082
16313,2,274.15,137.08,22492
16315,1,226.37,226.37,37449
16316,8,2938.91,367.36,47566
16317,3,1341.65,447.22,71459
16318,1,328.15,328.15,22561
16319,1,404.4,404.4,22468
16320,2,1038.46,519.23,22960
16321,5,373.65,74.73,22087
16322,2,326.75,163.38,21755
16323,1,207.5,207.5,47566
16324,3,428.68,142.89,22804
16325,3,594.24,198.08,22360
16326,14,3110.96,222.21,23284
16327,6,3844.22,640.7,22379
16330,3,251.91,83.97,23330
16332,7,1593.2,227.6,22639
16333,22,26626.8,1210.31,21915
16337,1,151.05,151.05,20979
16338,1,214.8,214.8,47566
16339,1,109.95,109.95,21524
16340,1,549.07,549.07,23078
16341,4,1971.87,492.97,20972
16342,4,322.41,80.6,85099F
16343,2,370.48,185.24,22303
16344,1,101.1,101.1,22427
16345,1,575.41,575.41,22655
16347,2,887.65,443.83,22111
16348,7,1469.45,209.92,23301
16349,1,53.5,53.5,22606
16350,4,1116.47,279.12,22469
16351,1,153.9,153.9,22960
16352,2,494.44,247.22,21175
16353,23,6675.71,290.25,79321
16354,2,395.8,197.9,22456
16356,3,211.77,70.59,82582
16357,3,658.88,219.63,21755
16358,4,2027.5,506.88,23209
16359,9,1750.92,194.55,84836
16360,6,3512.53,585.42,23300
16361,4,896.66,224.17,23169
16362,5,734.77,146.95,23215
16363,1,109.36,109.36,82482
16364,2,707.04,353.52,22607
16365,9,1540.42,171.16,20749
16366,1,327.3,327.3,85123A
16367,2,804.49,402.25,21506
16368,2,497.43,248.72,85049A
16369,3,1553.66,517.89,22082
16370,4,1320.56,330.14,85099B
16372,2,367.93,183.97,23407
16374,2,473.03,236.52,21844
16376,2,987.01,493.51,21820
16377,1,676.2,676.2,15036
16378,3,362.95,120.98,21383
16379,4,2157.4,539.35,23344
16380,1,1780.59,1780.59,23048
16383,2,668.36,334.18,85123A
16384,2,584.5,292.25,20828
16385,3,555.89,185.3,90161D
16386,2,317.2,158.6,84997A
16387,1,94.36,94.36,84879
16389,4,1382.07,345.52,22791
16392,1,221.19,221.19,22197
16393,13,3046.21,234.32,22371
16394,5,1555.34,311.07,23000
16395,5,1486.9,297.38,21429
16398,2,1705.8,852.9,22197
16399,2,408.57,204.29,85123A
16400,1,303.93,303.93,22734
16401,12,4098.32,341.53,22197
16402,2,299.6,149.8,22969
16403,1,177.5,177.5,22629
16404,1,443.05,443.05,72760B
16405,2,167.25,83.63,21326
16406,1,163.07,163.07,23312
16407,10,2126.93,212.69,22771
16409,5,2028.88,405.78,72351B
16411,2,214.65,107.33,21657
16412,1,151.83,151.83,23067
16413,1,262.2,262.2,23067
16414,2,126.25,63.13,20750
16415,1,210.35,210.35,23161
16416,3,1051.4,350.47,84978
16418,3,675.27,225.09,21755
16419,6,972.23,162.04,84947
16422,51,34684.4,680.09,22090
16423,1,346.12,346.12,35970
16424,1,133.56,133.56,84879
16425,1,302.7,302.7,48138
16426,10,1908.25,190.83,23301
16427,2,241.06,120.53,84978
16429,1,284.55,284.55,84078A
16430,1,300.85,300.85,22633
16431,3,642.81,214.27,22771
16432,1,287.4,287.4,22197
16433,1,184.26,184.26,20750
16434,7,1522.25,217.46,84946
16438,5,798.35,159.67,85040A
16440,5,3640.67,728.13,20914
16441,2,381.2,190.6,22604
16442,3,616.79,205.6,22607
16444,4,654.67,163.67,22197
16445,1,230.51,230.51,23553
16446,2,168472.5,84236.25,23843
16447,1,259.01,259.01,21900
16448,1,188.89,188.89,85123A
16449,2,707.69,353.85,22292
16450,1,311.92,311.92,85123A
16451,1,266.97,266.97,23240
16454,2,6.9,3.45,90012A
16455,7,1841.18,263.03,22147
16456,5,2158.37,431.67,85099B
16457,1,208.36,208.36,21326
16458,18,3482.74,193.49,85099B
16460,3,814.72,271.57,22220
16461,1,151.42,151.42,21621
16462,3,136.0,45.33,22487
16463,4,1422.4,355.6,22139
16464,3,1314.68,438.23,22086
16466,7,1603.46,229.07,85123A
16468,1,74.9,74.9,22386
16469,4,650.43,162.61,22925
16470,4,762.39,190.6,22278
16471,1,223.95,223.95,21181
16473,3,316.11,105.37,84800L
16474,7,1871.5,267.36,23080
16475,4,544.3,136.08,71101E
16477,7,2494.46,356.35,20725
16478,3,331.0,110.33,22138
16479,2,300.83,150.42,23169
16480,1,769.29,769.29,23103
16482,1,220.62,220.62,37340
16483,1,139.35,139.35,22606
16484,2,404.3,202.15,22960
16485,1,363.65,363.65,22580
16488,3,498.8,166.27,84078A
16491,1,731.5,731.5,23569
16493,4,1351.63,337.91,21791
16494,1,826.53,826.53,21454
16495,3,684.41,228.14,22777
16496,3,1599.52,533.17,22621
16497,6,2965.69,494.28,22766
16498,2,100.97,50.49,22990
16499,2,365.45,182.73,85066
16500,6,400.86,66.81,22086
16503,4,1431.93,357.98,22834
16504,1,484.38,484.38,22493
16505,1,777.6,777.6,22734
16506,2,90.3,45.15,22470
16509,1,363.7,363.7,22423
16510,1,248.1,248.1,21587
16511,3,950.26,316.75,22139
16513,4,874.59,218.65,22619
16515,5,1627.13,325.43,84879
16516,1,101.7,101.7,23164
16517,1,162.7,162.7,84763
16518,2,484.32,242.16,21257
16519,2,215.08,107.54,21735
16520,3,1046.57,348.86,85099F
16523,21,9418.47,448.5,23202
16525,26,13027.45,501.06,22169
16526,1,290.36,290.36,15056N
16527,1,228.06,228.06,82494L
16528,1,244.41,244.41,85066
16529,1,455.25,455.25,22470
16531,7,1244.59,177.8,21915
16532,3,6748.8,2249.6,79321
16533,3,1095.56,365.19,23328
16535,1,593.75,593.75,22423
16536,1,548.97,548.97,22768
16539,4,1388.81,347.2,21523
16542,1,119.62,119.62,82494L
16545,1,339.3,339.3,79321
16546,2,787.15,393.58,22910
16549,10,4154.64,415.46,85123A
16550,5,2298.97,459.79,22197
16551,3,922.12,307.37,47504H
16552,2,379.73,189.87,22777
16553,12,5719.82,476.65,22502
16554,3,837.1,279.03,22792
16555,2,285.89,142.95,21172
16556,7,3313.79,473.4,48194
16557,2,281.85,140.93,22178
16558,20,8338.49,416.92,47566
16560,2,841.41,420.71,22840
16561,2,511.12,255.56,23313
16563,1,1077.74,1077.74,84879
16565,1,173.7,173.7,51008
16566,5,614.66,122.93,21326
16567,2,865.6,432.8,79337
16569,1,124.2,124.2,85048
16570,10,3738.4,373.84,84879
16571,3,1421.69,473.9,22077
16572,3,1009.6,336.53,22993
16573,2,663.61,331.81,22720
16574,1,451.44,451.44,22952
16581,1,105.84,105.84,22077
16582,1,313.62,313.62,21137
16583,1,233.45,233.45,21715
16584,2,936.08,468.04,21169
16586,1,463.95,463.95,22854
16587,1,225.15,225.15,85066
16589,3,459.24,153.08,85123A
16591,1,213.5,213.5,23284
16592,16,4113.68,257.11,22197
16593,3,330.03,110.01,22207
16594,1,181.09,181.09,85066
16595,1,360.16,360.16,22693
16596,2,250.15,125.08,22796
16597,1,90.04,90.04,84819
16598,1,145.05,145.05,22835
16600,6,813.52,135.59,20992
16601,1,244.8,244.8,21630
16602,1,528.08,528.08,71477
16603,2,482.47,241.24,21638
16607,14,3347.71,239.12,23233
16609,7,5493.46,784.78,22379
16610,1,75.66,75.66,85123A
16611,1,129.49,129.49,22749
16612,4,1187.66,296.92,21931
16613,1,618.59,618.59,22086
16614,1,506.19,506.19,48111
16616,2,500.42,250.21,15036
16617,1,151.85,151.85,84946
16618,5,2647.59,529.52,21669
16619,1,226.21,226.21,22960
16620,2,178.96,89.48,22487
16621,4,813.48,203.37,22423
16623,1,129.45,129.45,22427
16624,2,810.57,405.29,85123A
16625,1,333.08,333.08,22854
16626,17,4413.1,259.59,21326
16627,1,322.8,322.8,23211
16628,5,2188.05,437.61,48194
16629,2,417.73,208.87,47567B
16633,6,2883.1,480.52,22457
16634,2,217.9,108.95,22087
16637,4,1154.47,288.62,22824
16638,10,1680.72,168.07,22834
16639,3,1257.51,419.17,85123A
16641,1,231.1,231.1,23326
16642,2,688.33,344.17,22414
16643,1,487.51,487.51,22740
16644,2,833.78,416.89,21716
16647,2,214.06,107.03,23167
16648,1,290.66,290.66,22492
16650,1,518.42,518.42,23284
16652,7,6773.97,967.71,22727
16653,2,1212.66,606.33,47566
16654,4,601.27,150.32,22740
16655,6,3794.52,632.42,22086
16656,15,8625.8,575.05,21704
16657,4,933.62,233.41,22333
16658,1,123.24,123.24,21730
16659,1,39.12,39.12,21078
16660,4,1267.65,316.91,72807C
16665,1,135.4,135.4,72741
16666,1,118.98,118.98,22708
16667,2,570.13,285.07,21042
16668,6,306.72,51.12,23280
16669,3,1374.87,458.29,23245
16670,11,4095.9,372.35,21843
16671,3,1692.27,564.09,85049A
16672,20,8134.94,406.75,22467
16674,2,319.61,159.81,22791
16676,4,1592.12,398.03,22636
16678,12,3109.99,259.17,71459
16679,1,129.75,129.75,79321
16680,1,183.7,183.7,22629
16681,6,1770.34,295.06,22970
16682,5,1028.0,205.6,21833
16684,28,66653.56,2380.48,22659
16685,2,324.24,162.12,48187
16686,7,3062.83,437.55,22139
16688,4,1260.86,315.22,22727
16689,2,422.6,211.3,21287
16690,2,225.58,112.79,21871
16692,2,1276.0,638.0,21621
16693,2,482.01,241.01,21468
16696,4,657.9,164.48,47566
16697,1,112.75,112.75,22526
16698,2,1998.0,999.0,22084
16700,13,5076.55,390.5,20725
16701,13,5398.3,415.25,23084
16705,20,14034.99,701.75,22960
16706,3,531.35,177.12,20679
16708,1,656.63,656.63,23083
16709,5,3029.87,605.97,22350
16710,10,2483.04,248.3,22629
16711,5,1651.03,330.21,22424
16712,11,3645.43,331.4,22900
16713,15,6923.13,461.54,22727
16714,3,1161.53,387.18,22655
16715,1,301.72,301.72,75049L
16716,2,901.2,450.6,22171
16717,6,3858.38,643.06,82486
16718,1,623.75,623.75,22941
16719,7,1790.42,255.77,79321
16720,1,155.24,155.24,23374
16721,1,292.47,292.47,21145
16722,13,4730.81,363.91,21495
16723,2,589.15,294.58,22827
16725,7,781.02,111.57,79321
16726,5,1382.02,276.4,22549
16727,1,272.82,272.82,85123A
16728,4,1054.67,263.67,22467
16729,21,7239.92,344.76,22659
16730,3,743.11,247.7,22467
16732,1,603.75,603.75,23534
16734,3,650.51,216.84,23077
16735,5,2300.56,460.11,85123A
16737,1,417.6,417.6,84949
16738,1,3.75,3.75,46000U
16739,1,323.0,323.0,71477
16742,1,464.9,464.9,M
16743,7,2238.09,319.73,21232
16744,7,1304.76,186.39,21034
16745,17,7194.3,423.19,21977
16746,18,6697.66,372.09,22621
16747,2,836.06,418.03,84879
16748,5,1515.9,303.18,22386
16750,5,623.93,124.79,22730
16751,1,1764.72,1764.72,22617
16752,1,207.5,207.5,21769
16753,1,223.92,223.92,23344
16754,1,2002.4,2002.4,21915
16755,3,1496.83,498.94,85123A
16756,1,239.4,239.4,23298
16757,1,106.83,106.83,21164
16758,1,369.34,369.34,23340
16759,3,789.79,263.26,22693
16761,1,316.62,316.62,23076
16762,3,1501.38,500.46,23355
16763,1,611.85,611.85,23007
16764,13,2799.25,215.33,20914
16765,1,34.0,34.0,21621
16766,2,1145.6,572.8,21524
16767,11,5580.6,507.33,23206
16768,3,478.09,159.36,22485
16769,1,380.39,380.39,22283
16770,5,770.1,154.02,85123A
16771,5,2246.81,449.36,22189
16773,1,171.59,171.59,51014C
16774,4,661.52,165.38,47566
16775,11,1695.66,154.15,21733
16776,1,388.28,388.28,23082
16777,2,226.35,113.18,22384
16778,2,245.94,122.97,21907
16779,22,10629.72,483.17,22197
16780,2,425.19,212.6,71477
16781,1,311.25,311.25,48111
16782,13,2279.9,175.38,85123A
16784,1,107.6,107.6,23539
16788,2,597.48,298.74,85123A
16789,1,80.8,80.8,23301
16790,6,1545.62,257.6,23581
16791,7,1721.78,245.97,22423
16792,2,110.38,55.19,22189
16793,1,243.84,243.84,22960
16794,10,1222.71,122.27,22666
16795,1,414.88,414.88,21042
16796,1,305.62,305.62,23313
16800,1,1201.49,1201.49,21257
16801,4,1619.73,404.93,22782
16803,1,332.3,332.3,22813
16804,3,536.99,179.0,21034
16805,2,460.59,230.3,47566
16806,4,801.49,200.37,84978
16807,3,1121.59,373.86,20726
16808,2,288.42,144.21,21288
16809,5,914.69,182.94,21977
16810,1,309.54,309.54,47566
16811,2,547.07,273.54,22630
16812,1,479.35,479.35,22509
16813,10,1692.98,169.3,85099B
16814,21,6509.1,309.96,84879
16816,4,417.06,104.27,22813
16817,9,1604.75,178.31,22086
16818,11,3349.57,304.51,21422
16820,1,497.61,497.61,22086
16823,1,358.38,358.38,22501
16824,2,460.64,230.32,23162
16825,2,775.18,387.59,21137
16826,1,341.7,341.7,23240
16828,2,128.5,64.25,21907
16829,1,197.22,197.22,21535
16830,1,325.91,325.91,23490
16832,3,199.15,66.38,23094
16833,4,1106.53,276.63,21137
16834,1,413.46,413.46,21124
16835,2,180.85,90.43,21472
16836,2,251.87,125.94,84947
16837,11,3170.98,288.27,22423
16838,2,588.85,294.43,84879
16839,34,16594.35,488.07,22791
16841,6,1869.82,311.64,20996
16842,3,1264.19,421.4,84879
16843,16,10196.57,637.29,23209
16846,1,214.32,214.32,21914
16847,1,193.44,193.44,22960
16848,1,281.42,281.42,22938
16849,1,124.57,124.57,22796
16850,1,332.41,332.41,84813
16851,3,342.45,114.15,23313
16852,2,144.91,72.46,84078A
16855,2,328.4,164.2,85034B
16856,1,35.4,35.4,22470
16858,1,375.69,375.69,22073
16859,2,747.81,373.91,20974
16861,2,173.76,86.88,22418
16863,2,502.8,251.4,85123A
16866,3,207.74,69.25,21137
16869,4,825.42,206.36,22720
16871,6,2812.34,468.72,22086
16872,3,680.02,226.67,84947
16873,6,7123.62,1187.27,22844
16875,5,2095.53,419.11,22767
16877,6,853.72,142.29,23301
16878,1,13.3,13.3,21034
16880,7,1519.08,217.01,22499
16881,1,432.0,432.0,15036
16882,3,705.12,235.04,22768
16883,2,276.73,138.37,37449
16884,2,429.84,214.92,23078
16885,3,471.51,157.17,21742
16887,1,194.88,194.88,72802C
16889,3,1578.67,526.22,22727
16891,5,809.7,161.94,22624
16892,5,525.54,105.11,23485
16893,1,145.93,145.93,84809A
16895,1,219.14,219.14,21071
16897,2,289.78,144.89,22423
16898,3,508.81,169.6,79321
16899,6,1281.56,213.59,23169
16900,3,887.11,295.7,51014A
16902,1,1706.88,1706.88,22847
16903,1,373.24,373.24,23461
16904,16,3754.27,234.64,22467
16905,7,3102.43,443.2,82486
16906,4,579.77,144.94,48187
16907,5,981.65,196.33,21175
16909,1,379.14,379.14,22984
16910,8,1510.06,188.76,23322
16912,11,2575.38,234.13,23284
16913,1,113.44,113.44,84876B
16914,1,208.46,208.46,23438
16915,6,621.68,103.61,23084
16916,2,576.26,288.13,22086
16917,1,391.52,391.52,22957
16918,6,1068.82,178.14,85123A
16919,11,2596.45,236.04,37448
16921,1,169.79,169.79,20914
16923,19,7247.61,381.45,22697
16924,3,846.75,282.25,22112
16926,1,230.25,230.25,22625
16927,3,543.05,181.02,84212
16928,17,2847.6,167.51,22771
16929,7,1295.39,185.06,84596B
16930,3,380.55,126.85,21262
16931,21,4604.22,219.25,85123A
16932,1,161.94,161.94,85123A
16933,2,563.23,281.62,21034
16934,2,950.93,475.47,23407
16936,1,262.68,262.68,23084
16938,4,2736.38,684.1,84997D
16940,3,3049.88,1016.63,22904
16942,9,1920.59,213.4,23199
16943,3,816.73,272.24,22927
16945,19,4345.5,228.71,85099C
