CustomerID,InvoiceNo,InvoiceTimestamp,first_product,last_product,order_value,order_number,days_between_orders
16389,571474,2011-10-17T14:41:00.000-04:00,21746,23225,303.36,4,25
16392,546635,2011-03-15T12:11:00.000-04:00,20971,21094,221.19,1,
16393,537158,2010-12-05T13:10:00.000-05:00,22629,22371,184.8,1,
16393,538417,2010-12-12T11:54:00.000-05:00,22629,22371,106.75,2,7
16393,544393,2011-02-18T11:56:00.000-05:00,22629,22371,214.05,3,68
16393,550157,2011-04-14T15:26:00.000-04:00,22629,22371,128.25,4,55
16393,552286,2011-05-08T13:07:00.000-04:00,22629,22371,205.37,5,24
16393,555857,2011-06-07T14:03:00.000-04:00,22629,22371,133.62,6,30
16393,559120,2011-07-06T12:18:00.000-04:00,22629,22371,380.45,7,29
16393,560688,2011-07-20T11:54:00.000-04:00,22629,22371,153.34,8,14
16393,565751,2011-09-06T12:56:00.000-04:00,22629,22371,258.64,9,48
16393,571656,2011-10-18T12:43:00.000-04:00,22629,22371,354.36,10,42
16393,576677,2011-11-16T12:03:00.000-05:00,22629,22371,319.86,11,29
16393,579162,2011-11-28T13:58:00.000-05:00,22629,22371,300.02,12,12
16393,581131,2011-12-07T12:51:00.000-05:00,22629,22371,306.7,13,9
16394,544754,2011-02-23T10:58:00.000-05:00,20718,22229,312.41,1,
16394,549012,2011-04-05T14:51:00.000-04:00,20718,22229,306.89,2,41
16394,557614,2011-06-21T13:22:00.000-04:00,20718,22229,313.8,3,77
16394,568685,2011-09-28T14:21:00.000-04:00,20718,22229,308.76,4,99
16394,571125,2011-10-14T09:48:00.000-04:00,20718,22229,313.48,5,16
16395,541038,2011-01-13T12:10:00.000-05:00,22795,22383,301.14,1,
16395,541615,2011-01-20T10:43:00.000-05:00,22795,22383,149.42,2,7
16395,558063,2011-06-24T15:28:00.000-04:00,22795,22383,516.69,3,155
16395,567796,2011-09-22T11:46:00.000-04:00,22795,22383,304.96,4,90
16395,570404,2011-10-10T12:50:00.000-04:00,22795,22383,214.69,5,18
16398,548404,2011-03-31T09:38:00.000-04:00,48138,22457,1169.95,1,
16398,559505,2011-07-08T15:16:00.000-04:00,48138,22457,535.85,2,99
16399,550469,2011-04-18T13:46:00.000-04:00,85144,23397,178.41,1,
16399,577595,2011-11-20T16:12:00.000-05:00,85144,23397,230.16,2,216
16400,565737,2011-09-06T12:27:00.000-04:00,23275,22138,303.93,1,
16401,541239,2011-01-16T10:56:00.000-05:00,22557,23583,487.9,1,
16401,544404,2011-02-18T12:56:00.000-05:00,22557,23583,177.9,2,33
16401,548407,2011-03-31T10:07:00.000-04:00,22557,23583,306.6,3,41
16401,551524,2011-05-01T12:35:00.000-04:00,22557,23583,477.09,4,31
16401,553131,2011-05-13T12:44:00.000-04:00,22557,23583,212.4,5,12
16401,558562,2011-06-30T13:28:00.000-04:00,22557,23583,309.9,6,48
16401,561877,2011-07-31T12:16:00.000-04:00,22557,23583,483.63,7,31
16401,566694,2011-09-14T11:50:00.000-04:00,22557,23583,318.24,8,45
16401,572664,2011-10-25T12:56:00.000-04:00,22557,23583,306.3,9,41
16401,576094,2011-11-14T09:12:00.000-05:00,22557,23583,309.48,10,20
16401,578805,2011-11-25T12:57:00.000-05:00,22557,23583,396.14,11,11
16401,581453,2011-12-08T18:15:00.000-05:00,22557,23583,312.74,12,13
16402,537192,2010-12-05T13:42:00.000-05:00,22859,47566,211.8,1,
16402,547056,2011-03-20T12:25:00.000-04:00,22859,47566,87.8,2,105
16403,542715,2011-01-31T13:39:00.000-05:00,22383,84535B,177.5,1,
16404,569139,2011-09-30T14:55:00.000-04:00,84212,23283,443.05,1,
16405,543041,2011-02-02T17:08:00.000-05:00,21326,21326,6.85,1,
16405,543623,2011-02-10T15:24:00.000-05:00,21326,21326,160.4,2,8
16406,577696,2011-11-21T11:57:00.000-05:00,20982,23344,163.07,1,
16407,542716,2011-01-31T14:02:00.000-05:00,22772,22771,263.24,1,
16407,544076,2011-02-15T15:00:00.000-05:00,22772,22771,75.0,2,15
16407,545043,2011-02-27T11:05:00.000-05:00,22772,22771,202.1,3,12
16407,549679,2011-04-11T12:59:00.000-04:00,22772,22771,60.0,4,43
16407,554996,2011-05-29T14:28:00.000-04:00,22772,22771,194.4,5,48
16407,561030,2011-07-24T11:25:00.000-04:00,22772,22771,265.87,6,56
16407,563920,2011-08-21T14:00:00.000-04:00,22772,22771,453.11,7,28
16407,563921,2011-08-21T14:00:00.000-04:00,22772,22771,15.9,7,0
16407,568316,2011-09-26T13:21:00.000-04:00,22772,22771,265.14,9,36
16407,578851,2011-11-27T11:05:00.000-05:00,22772,22771,332.17,10,62
16409,542241,2011-01-26T14:51:00.000-05:00,82599,22810,271.56,1,
16409,549734,2011-04-11T17:12:00.000-04:00,82599,22810,532.0,2,75
16409,559809,2011-07-12T14:57:00.000-04:00,82599,22810,235.71,3,92
16409,566585,2011-09-13T14:06:00.000-04:00,82599,22810,380.76,4,63
16409,574308,2011-11-03T16:45:00.000-04:00,82599,22810,608.85,5,51
16411,537176,2010-12-05T13:26:00.000-05:00,22556,23496,131.5,1,
16411,577521,2011-11-20T13:23:00.000-05:00,22556,23496,83.15,2,350
16412,571418,2011-10-17T12:35:00.000-04:00,23067,75049L,151.83,1,
16413,571197,2011-10-14T12:08:00.000-04:00,22318,22668,262.2,1,
16414,545652,2011-03-04T13:27:00.000-05:00,20750,23067,50.8,1,
16414,577146,2011-11-18T09:42:00.000-05:00,20750,23067,75.45,2,259
16415,572880,2011-10-26T13:35:00.000-04:00,23439,21112,210.35,1,
16416,571221,2011-10-14T13:35:00.000-04:00,23326,84978,333.89,1,
16416,573112,2011-10-27T15:33:00.000-04:00,23326,84978,344.83,2,13
16416,575970,2011-11-13T12:50:00.000-05:00,23326,84978,372.68,3,17
16418,551337,2011-04-27T16:54:00.000-04:00,23136,22503,145.91,1,
16418,565932,2011-09-08T10:35:00.000-04:00,23136,22503,222.45,2,134
16418,572859,2011-10-26T12:39:00.000-04:00,23136,22503,306.91,3,48
16419,542868,2011-02-01T12:25:00.000-05:00,22424,84947,252.66,1,
16419,546123,2011-03-09T14:49:00.000-05:00,22424,84947,264.27,2,36
16419,558030,2011-06-24T12:00:00.000-04:00,22424,84947,170.51,3,107
16419,558065,2011-06-24T15:33:00.000-04:00,22424,84947,63.25,4,0
16419,562133,2011-08-03T09:47:00.000-04:00,22424,84947,112.09,5,40
16419,563832,2011-08-19T12:33:00.000-04:00,22424,84947,109.45,6,16
16422,537214,2010-12-05T15:35:00.000-05:00,20963,21380,1668.2,1,
16422,538892,2010-12-14T16:53:00.000-05:00,20963,21380,17.4,2,9
16422,539561,2010-12-20T11:41:00.000-05:00,20963,21380,339.72,3,6
16422,540383,2011-01-06T17:47:00.000-05:00,20963,21380,406.77,4,17
16422,540565,2011-01-10T10:44:00.000-05:00,20963,21380,102.0,5,4
16422,541479,2011-01-18T11:54:00.000-05:00,20963,21380,707.88,6,8
16422,542207,2011-01-26T11:34:00.000-05:00,20963,21380,396.72,7,8
16422,542208,2011-01-26T11:35:00.000-05:00,20963,21380,944.34,8,0
16422,542889,2011-02-01T13:20:00.000-05:00,20963,21380,241.2,9,6
16422,543287,2011-02-07T10:03:00.000-05:00,20963,21380,620.37,10,6
16422,543908,2011-02-14T12:28:00.000-05:00,20963,21380,405.3,11,7
16422,544769,2011-02-23T11:11:00.000-05:00,20963,21380,417.96,12,9
16422,545087,2011-02-28T11:46:00.000-05:00,20963,21380,513.45,13,5
16422,545693,2011-03-06T14:09:00.000-05:00,20963,21380,796.86,14,6
16422,545694,2011-03-06T14:10:00.000-05:00,20963,21380,120.0,15,0
16422,546738,2011-03-16T11:57:00.000-04:00,20963,21380,853.08,16,10
16422,547023,2011-03-18T15:54:00.000-04:00,20963,21380,833.1,17,2
16422,548171,2011-03-29T13:58:00.000-04:00,20963,21380,963.01,18,11
16422,548807,2011-04-04T12:54:00.000-04:00,20963,21380,2298.0,19,6
16422,548985,2011-04-05T12:46:00.000-04:00,20963,21380,105.0,20,1
16422,550524,2011-04-19T10:08:00.000-04:00,20963,21380,385.2,21,14
16422,551501,2011-04-28T16:53:00.000-04:00,20963,21380,354.72,22,9
16422,551874,2011-05-05T07:37:00.000-04:00,20963,21380,385.14,23,7
16422,553039,2011-05-13T08:21:00.000-04:00,20963,21380,600.63,24,8
16422,553574,2011-05-18T09:59:00.000-04:00,20963,21380,1373.46,25,5
16422,554271,2011-05-23T13:06:00.000-04:00,20963,21380,1733.85,26,5
16422,555194,2011-06-01T11:13:00.000-04:00,20963,21380,588.36,27,9
16422,555798,2011-06-07T11:32:00.000-04:00,20963,21380,1121.13,28,6
16422,557674,2011-06-22T10:19:00.000-04:00,20963,21380,1754.97,29,15
16422,558125,2011-06-27T10:20:00.000-04:00,20963,21380,1112.32,30,5
16422,558276,2011-06-28T10:18:00.000-04:00,20963,21380,62.4,31,1
16422,559164,2011-07-06T16:39:00.000-04:00,20963,21380,587.46,32,8
16422,559690,2011-07-11T15:52:00.000-04:00,20963,21380,850.46,33,5
16422,560280,2011-07-17T15:50:00.000-04:00,20963,21380,705.3,34,6
16422,561111,2011-07-25T11:49:00.000-04:00,20963,21380,734.0,35,8
16422,562143,2011-08-03T10:41:00.000-04:00,20963,21380,2353.0,36,9
16422,562967,2011-08-11T10:54:00.000-04:00,20963,21380,327.12,37,8
16422,564219,2011-08-24T09:30:00.000-04:00,20963,21380,786.84,38,13
16422,565139,2011-09-01T12:50:00.000-04:00,20963,21380,550.98,39,8
16422,566487,2011-09-13T10:03:00.000-04:00,20963,21380,358.2,40,12
16422,567308,2011-09-19T13:35:00.000-04:00,20963,21380,575.46,41,6
16422,568509,2011-09-27T12:26:00.000-04:00,20963,21380,504.96,42,8
16422,568511,2011-09-27T12:26:00.000-04:00,20963,21380,109.2,42,0
16422,569730,2011-10-06T09:45:00.000-04:00,20963,21380,332.22,44,9
16422,570496,2011-10-11T09:05:00.000-04:00,20963,21380,459.06,45,5
16422,571666,2011-10-18T13:02:00.000-04:00,20963,21380,722.76,46,7
16422,573146,2011-10-27T18:10:00.000-04:00,20963,21380,401.1,47,9
16422,574947,2011-11-08T09:03:00.000-05:00,20963,21380,750.24,48,12
16422,576254,2011-11-14T14:02:00.000-05:00,20963,21380,933.14,49,6
16422,576591,2011-11-15T14:32:00.000-05:00,20963,21380,136.32,50,1
16422,578035,2011-11-22T14:00:00.000-05:00,20963,21380,284.04,51,7
16423,576379,2011-11-15T09:21:00.000-05:00,22027,23201,346.12,1,
16424,555242,2011-06-01T13:40:00.000-04:00,48138,71459,133.56,1,
16425,543610,2011-02-10T14:30:00.000-05:00,48138,23230,302.7,1,
16426,546009,2011-03-08T15:45:00.000-05:00,82001S,22384,328.37,1,
16426,566005,2011-09-08T11:56:00.000-04:00,82001S,22384,161.69,2,184
16426,566008,2011-09-08T12:04:00.000-04:00,82001S,22384,153.99,3,0
16426,566015,2011-09-08T12:19:00.000-04:00,82001S,22384,45.78,4,0
16426,572330,2011-10-24T10:17:00.000-04:00,82001S,22384,244.45,5,46
16426,574555,2011-11-04T15:29:00.000-04:00,82001S,22384,221.63,6,11
16426,577317,2011-11-18T13:33:00.000-05:00,82001S,22384,197.74,7,14
16426,580276,2011-12-02T12:59:00.000-05:00,82001S,22384,230.02,8,14
16426,580293,2011-12-02T13:38:00.000-05:00,82001S,22384,79.56,9,0
16426,581147,2011-12-07T14:01:00.000-05:00,82001S,22384,245.02,10,5
16427,545187,2011-02-28T15:18:00.000-05:00,84949,84978,109.8,1,
16427,547244,2011-03-21T17:10:00.000-04:00,84949,84978,131.26,2,21
16429,564485,2011-08-25T13:54:00.000-04:00,21770,84078A,284.55,1,
16430,571063,2011-10-13T14:47:00.000-04:00,23108,22633,300.85,1,
16431,544067,2011-02-15T14:02:00.000-05:00,22907,79000,269.59,1,
16431,544068,2011-02-15T14:08:00.000-05:00,22907,79000,74.34,2,0
16431,552651,2011-05-10T14:09:00.000-04:00,22907,79000,298.88,3,84
16432,569850,2011-10-06T13:59:00.000-04:00,21175,22365,287.4,1,
16433,575889,2011-11-11T14:09:00.000-05:00,35970,20750,184.26,1,
16434,543804,2011-02-13T12:17:00.000-05:00,21621,23419,401.0,1,
16434,547845,2011-03-27T11:51:00.000-04:00,21621,23419,121.95,2,42
16434,555111,2011-05-31T14:37:00.000-04:00,21621,23419,201.27,3,65
16434,565429,2011-09-04T12:54:00.000-04:00,21621,23419,182.12,4,96
16434,572286,2011-10-23T12:18:00.000-04:00,21621,23419,196.93,5,49
16434,574656,2011-11-06T11:36:00.000-05:00,21621,23419,233.8,6,14
16434,575655,2011-11-10T14:28:00.000-05:00,21621,23419,185.18,7,4
16438,567174,2011-09-18T13:31:00.000-04:00,84987,85040A,204.4,1,
16438,573149,2011-10-27T19:56:00.000-04:00,84987,85040A,148.72,2,39
16438,574323,2011-11-03T19:50:00.000-04:00,84987,85040A,114.91,3,7
16438,575941,2011-11-13T11:39:00.000-05:00,84987,85040A,180.51,4,10
16438,580393,2011-12-04T10:51:00.000-05:00,84987,85040A,149.81,5,21
16440,552365,2011-05-09T12:25:00.000-04:00,21713,23165,272.46,1,
16440,569488,2011-10-04T13:10:00.000-04:00,21713,23165,433.01,2,148
16440,571828,2011-10-19T11:52:00.000-04:00,21713,23165,1103.36,3,15
16440,575647,2011-11-10T14:16:00.000-05:00,21713,23165,856.41,4,22
16440,580188,2011-12-02T12:02:00.000-05:00,21713,23165,975.43,5,22
16441,544596,2011-02-21T17:35:00.000-05:00,22699,21821,211.0,1,
16441,569396,2011-10-03T17:48:00.000-04:00,22699,21821,170.2,2,224
16442,538709,2010-12-14T10:46:00.000-05:00,22189,23498,151.66,1,
16442,551056,2011-04-26T11:51:00.000-04:00,22189,23498,285.37,2,133
16442,581310,2011-12-08T11:43:00.000-05:00,22189,23498,179.76,3,226
16444,547055,2011-03-20T12:14:00.000-04:00,22668,22481,119.08,1,
16444,554977,2011-05-29T11:03:00.000-04:00,22668,22481,121.0,2,70
16444,565596,2011-09-05T14:27:00.000-04:00,22668,22481,301.32,3,99
16444,572483,2011-10-24T13:50:00.000-04:00,22668,22481,113.27,4,49
16445,574677,2011-11-06T12:32:00.000-05:00,23350,21034,230.51,1,
16446,553573,2011-05-18T09:52:00.000-04:00,22980,23843,2.9,1,
16446,581483,2011-12-09T09:15:00.000-05:00,22980,23843,168469.6,2,205
16447,561465,2011-07-27T12:45:00.000-04:00,22487,22040,259.01,1,
16448,554684,2011-05-25T16:28:00.000-04:00,82567,21340,188.89,1,
16449,545636,2011-03-04T12:15:00.000-05:00,84879,23228,416.69,1,
16449,554708,2011-05-26T10:25:00.000-04:00,84879,23228,291.0,2,83
16450,559888,2011-07-13T11:47:00.000-04:00,21136,84879,311.92,1,
16451,566480,2011-09-13T09:17:00.000-04:00,84596B,23245,266.97,1,
16454,569915,2011-10-06T16:57:00.000-04:00,90012A,M,5.9,1,
16454,572832,2011-10-26T11:40:00.000-04:00,90012A,M,1.0,2,20
16455,537030,2010-12-03T16:44:00.000-05:00,22587,22738,246.3,1,
16455,537031,2010-12-03T16:45:00.000-05:00,22587,22738,135.0,2,0
16455,538679,2010-12-13T17:03:00.000-05:00,22587,22738,150.68,3,10
16455,547985,2011-03-29T08:43:00.000-04:00,22587,22738,413.7,4,106
16455,553829,2011-05-19T11:28:00.000-04:00,22587,22738,188.1,5,51
16455,565684,2011-09-06T10:46:00.000-04:00,22587,22738,189.6,6,110
16455,570102,2011-10-07T12:17:00.000-04:00,22587,22738,517.8,7,31
16456,536542,2010-12-01T14:11:00.000-05:00,22382,85099B,787.4,1,
16456,543273,2011-02-06T11:29:00.000-05:00,22382,85099B,449.28,2,67
16456,551003,2011-04-26T09:44:00.000-04:00,22382,85099B,339.93,3,79
16456,564722,2011-08-28T12:06:00.000-04:00,22382,85099B,124.16,4,124
16456,565144,2011-09-01T13:50:00.000-04:00,22382,85099B,457.6,5,4
16457,551967,2011-05-05T13:19:00.000-04:00,22427,84879,208.36,1,
16458,538800,2010-12-14T11:51:00.000-05:00,21928,85123A,193.9,1,
16458,543398,2011-02-08T10:47:00.000-05:00,21928,85123A,199.8,2,56
16458,545164,2011-02-28T13:40:00.000-05:00,21928,85123A,173.7,3,20
16458,547713,2011-03-25T08:41:00.000-04:00,21928,85123A,157.7,4,25
16458,550462,2011-04-18T13:22:00.000-04:00,21928,85123A,198.0,5,24
16458,552170,2011-05-06T12:53:00.000-04:00,21928,85123A,216.3,6,18
16458,555535,2011-06-05T12:16:00.000-04:00,21928,85123A,166.3,7,30
16458,557772,2011-06-22T14:47:00.000-04:00,21928,85123A,222.0,8,17
16458,561075,2011-07-24T15:51:00.000-04:00,21928,85123A,185.0,9,32
16458,562615,2011-08-08T12:20:00.000-04:00,21928,85123A,254.8,10,15
16458,564542,2011-08-25T15:47:00.000-04:00,21928,85123A,184.0,11,17
16458,566425,2011-09-12T14:22:00.000-04:00,21928,85123A,175.9,12,18
16458,568688,2011-09-28T14:38:00.000-04:00,21928,85123A,157.66,13,16
16458,571555,2011-10-18T09:15:00.000-04:00,21928,85123A,183.9,14,20
16458,573906,2011-11-01T15:12:00.000-04:00,21928,85123A,195.02,15,14
16458,575745,2011-11-11T10:14:00.000-05:00,21928,85123A,203.6,16,10
16458,578680,2011-11-25T08:23:00.000-05:00,21928,85123A,239.66,17,14
16458,581014,2011-12-07T09:34:00.000-05:00,21928,85123A,175.5,18,12
16460,567200,2011-09-19T10:15:00.000-04:00,10080,22142,258.84,1,
16460,568657,2011-09-28T12:22:00.000-04:00,10080,22142,253.26,2,9
16460,575885,2011-11-11T13:46:00.000-05:00,10080,22142,302.62,3,44
16461,556879,2011-06-15T12:07:00.000-04:00,22501,37449,151.42,1,
16462,545223,2011-03-01T08:58:00.000-05:00,22487,22487,34.0,1,
16462,555751,2011-06-07T11:07:00.000-04:00,22487,22487,34.0,2,98
16462,568396,2011-09-27T10:24:00.000-04:00,22487,22487,68.0,3,112
16463,553876,2011-05-19T14:45:00.000-04:00,22138,23509,319.37,1,
16463,571463,2011-10-17T14:23:00.000-04:00,22138,23509,491.28,2,151
16463,571709,2011-10-18T15:52:00.000-04:00,22138,23509,308.74,3,1
16463,577324,2011-11-18T14:01:00.000-05:00,22138,23509,303.01,4,31
16464,560723,2011-07-20T13:53:00.000-04:00,23301,22947,385.0,1,
16464,567482,2011-09-20T13:42:00.000-04:00,23301,22947,613.25,2,62
16464,577490,2011-11-20T12:11:00.000-05:00,23301,22947,316.43,3,61
16466,544447,2011-02-20T11:39:00.000-05:00,21314,22941,111.67,1,
16466,553180,2011-05-15T11:35:00.000-04:00,21314,22941,212.4,2,84
16466,556471,2011-06-12T11:47:00.000-04:00,21314,22941,198.77,3,28
16466,563210,2011-08-14T12:27:00.000-04:00,21314,22941,245.67,4,63
16466,564732,2011-08-28T13:08:00.000-04:00,21314,22941,233.67,5,14
16466,571279,2011-10-16T12:54:00.000-04:00,21314,22941,359.42,6,49
16466,574655,2011-11-06T11:35:00.000-05:00,21314,22941,241.86,7,21
16468,568330,2011-09-26T14:13:00.000-04:00,22386,23427,74.9,1,
16469,549277,2011-04-07T13:11:00.000-04:00,22377,23581,97.7,1,
16469,549279,2011-04-07T13:16:00.000-04:00,22377,23581,179.18,2,0
16469,566601,2011-09-13T15:57:00.000-04:00,22377,23581,185.84,3,159
16469,576695,2011-11-16T12:25:00.000-05:00,22377,23581,187.71,4,64
16470,539185,2010-12-16T11:53:00.000-05:00,21393,23350,216.34,1,
16470,555073,2011-05-31T11:39:00.000-04:00,21393,23350,129.32,2,166
16470,563427,2011-08-16T11:40:00.000-04:00,21393,23350,193.47,3,77
16470,571837,2011-10-19T12:11:00.000-04:00,21393,23350,223.26,4,64
16471,546159,2011-03-10T09:41:00.000-05:00,22188,21232,223.95,1,
16473,540416,2011-01-07T10:55:00.000-05:00,22777,23082,149.41,1,
16473,545016,2011-02-25T13:51:00.000-05:00,22777,23082,68.4,2,49
16473,558264,2011-06-28T09:10:00.000-04:00,22777,23082,98.3,3,123
16474,560271,2011-07-17T14:51:00.000-04:00,20838,22457,355.57,1,
16474,566301,2011-09-11T16:06:00.000-04:00,20838,22457,114.84,2,56
16474,566302,2011-09-11T16:09:00.000-04:00,20838,22457,8.25,3,0
16474,569521,2011-10-04T14:33:00.000-04:00,20838,22457,580.73,4,23
16474,572047,2011-10-20T12:13:00.000-04:00,20838,22457,339.1,5,16
16474,578036,2011-11-22T14:04:00.000-05:00,20838,22457,351.9,6,33
16474,580277,2011-12-02T13:02:00.000-05:00,20838,22457,121.11,7,10
16475,546321,2011-03-11T09:39:00.000-05:00,22178,22826,310.0,1,
16475,558611,2011-06-30T15:35:00.000-04:00,22178,22826,57.9,2,111
16475,560501,2011-07-19T11:08:00.000-04:00,22178,22826,91.4,3,19
16475,566430,2011-09-12T14:37:00.000-04:00,22178,22826,85.0,4,55
16477,536960,2010-12-03T12:48:00.000-05:00,22114,22465,225.65,1,
16477,539835,2010-12-22T13:39:00.000-05:00,22114,22465,318.75,2,19
16477,541866,2011-01-24T09:25:00.000-05:00,22114,22465,417.31,3,33
16477,546248,2011-03-10T13:46:00.000-05:00,22114,22465,214.5,4,45
16477,552457,2011-05-09T14:40:00.000-04:00,22114,22465,376.3,5,60
16477,561881,2011-07-31T12:47:00.000-04:00,22114,22465,446.75,6,83
16477,570011,2011-10-07T09:44:00.000-04:00,22114,22465,495.2,7,68
16478,569633,2011-10-05T12:02:00.000-04:00,21912,22619,202.9,1,
16478,569742,2011-10-06T10:53:00.000-04:00,21912,22619,33.0,2,1
16478,576352,2011-11-14T15:51:00.000-05:00,21912,22619,95.1,3,39
16479,579427,2011-11-29T13:04:00.000-05:00,23169,22197,231.18,1,
16479,579443,2011-11-29T13:40:00.000-05:00,23169,22197,69.65,2,0
16480,568152,2011-09-25T11:40:00.000-04:00,23231,23103,769.29,1,
16482,578468,2011-11-24T12:33:00.000-05:00,21015,84596G,220.62,1,
16483,555092,2011-05-31T13:08:00.000-04:00,22605,85066,139.35,1,
16484,555312,2011-06-02T10:39:00.000-04:00,84945,22617,285.7,1,
16484,557277,2011-06-19T12:06:00.000-04:00,84945,22617,118.6,2,17
16485,568104,2011-09-23T15:50:00.000-04:00,22730,47566,363.65,1,
16488,559985,2011-07-14T11:46:00.000-04:00,23076,22086,219.06,1,
16488,563503,2011-08-17T09:05:00.000-04:00,23076,22086,135.51,2,34
16488,574697,2011-11-06T13:42:00.000-05:00,23076,22086,144.23,3,81
16491,572331,2011-10-24T10:18:00.000-04:00,35970,21495,731.5,1,
16493,541119,2011-01-14T08:16:00.000-05:00,21791,15036,127.8,1,
16493,545070,2011-02-27T15:42:00.000-05:00,21791,15036,240.0,2,44
16493,557309,2011-06-19T15:15:00.000-04:00,21791,15036,414.49,3,112
16493,567580,2011-09-21T11:10:00.000-04:00,21791,15036,569.34,4,94
16494,544160,2011-02-16T12:49:00.000-05:00,21135,21454,826.53,1,
16495,546013,2011-03-08T16:38:00.000-05:00,21034,85135C,238.01,1,
16495,546014,2011-03-08T16:39:00.000-05:00,21034,85135C,8.5,2,0
16495,580908,2011-12-06T13:20:00.000-05:00,21034,85135C,437.9,3,273
16496,542272,2011-01-27T09:42:00.000-05:00,84077,21169,736.7,1,
16496,553228,2011-05-16T10:48:00.000-04:00,84077,21169,448.34,2,109
16496,579941,2011-12-01T10:31:00.000-05:00,84077,21169,414.48,3,199
16497,540641,2011-01-10T13:20:00.000-05:00,22111,22942,279.3,1,
16497,542125,2011-01-25T14:47:00.000-05:00,22111,22942,233.08,2,15
16497,546688,2011-03-16T10:17:00.000-04:00,22111,22942,175.3,3,50
16497,554030,2011-05-20T13:56:00.000-04:00,22111,22942,718.64,4,65
16497,554031,2011-05-20T13:58:00.000-04:00,22111,22942,144.38,5,0
16497,572186,2011-10-21T10:55:00.000-04:00,22111,22942,1414.99,6,154
16498,558635,2011-06-30T19:52:00.000-04:00,23198,22989,91.22,1,
16498,558734,2011-07-01T15:07:00.000-04:00,23198,22989,9.75,2,1
16499,538187,2010-12-10T10:27:00.000-05:00,22960,85066,218.1,1,
16499,538850,2010-12-14T13:31:00.000-05:00,22960,85066,147.35,2,4
16500,541001,2011-01-13T10:28:00.000-05:00,22827,22086,165.0,1,
16500,574272,2011-11-03T14:32:00.000-04:00,22827,22086,55.32,2,294
16500,574274,2011-11-03T14:33:00.000-04:00,22827,22086,30.0,3,0
16500,577139,2011-11-18T09:04:00.000-05:00,22827,22086,42.9,4,15
16500,578291,2011-11-23T14:18:00.000-05:00,22827,22086,54.9,5,5
16500,580614,2011-12-05T12:04:00.000-05:00,22827,22086,52.74,6,12
16503,538855,2010-12-14T13:50:00.000-05:00,85135C,20727,488.09,1,
16503,541086,2011-01-13T12:32:00.000-05:00,85135C,20727,353.7,2,30
16503,552472,2011-05-09T15:48:00.000-04:00,85135C,20727,251.6,3,116
16503,564433,2011-08-25T11:46:00.000-04:00,85135C,20727,338.54,4,108
16504,576326,2011-11-14T15:18:00.000-05:00,21810,21034,484.38,1,
16505,575050,2011-11-08T12:14:00.000-05:00,22734,23350,777.6,1,
16506,573403,2011-10-30T15:50:00.000-04:00,22470,22696,55.2,1,
16506,577494,2011-11-20T12:17:00.000-05:00,22470,22696,35.1,2,21
16509,544095,2011-02-16T09:25:00.000-05:00,22423,22960,363.7,1,
16510,536746,2010-12-02T13:39:00.000-05:00,22768,22604,248.1,1,
16511,546950,2011-03-18T11:24:00.000-04:00,22873,22834,340.75,1,
16511,560305,2011-07-18T10:49:00.000-04:00,22873,22834,241.95,2,122
16511,577167,2011-11-18T10:41:00.000-05:00,22873,22834,367.56,3,123
16513,573103,2011-10-27T14:56:00.000-04:00,47566,22619,108.45,1,
16513,577526,2011-11-20T13:39:00.000-05:00,47566,22619,554.34,2,24
16513,580052,2011-12-01T12:55:00.000-05:00,47566,22619,90.0,3,11
16513,580556,2011-12-05T10:18:00.000-05:00,47566,22619,121.8,4,4
16515,542886,2011-02-01T13:09:00.000-05:00,22857,21034,320.51,1,
16515,549234,2011-04-07T11:12:00.000-04:00,22857,21034,301.82,2,65
16515,559746,2011-07-12T11:16:00.000-04:00,22857,21034,365.28,3,96
16515,566124,2011-09-09T11:15:00.000-04:00,22857,21034,262.74,4,59
16515,571668,2011-10-18T13:10:00.000-04:00,22857,21034,376.78,5,39
16516,575360,2011-11-09T14:59:00.000-05:00,84378,22082,101.7,1,
16517,545853,2011-03-07T13:50:00.000-05:00,85123A,22789,162.7,1,
16518,545213,2011-02-28T16:36:00.000-05:00,22321,22627,190.7,1,
16518,570239,2011-10-09T15:04:00.000-04:00,22321,22627,293.62,2,223
16519,538070,2010-12-09T14:08:00.000-05:00,22300,72741,103.7,1,
16519,576349,2011-11-14T15:41:00.000-05:00,22300,72741,111.38,2,340
16520,538040,2010-12-09T13:08:00.000-05:00,22592,21933,325.76,1,
16520,550144,2011-04-14T14:14:00.000-04:00,22592,21933,297.16,2,126
16520,555644,2011-06-06T13:24:00.000-04:00,22592,21933,423.65,3,53
16523,542506,2011-01-28T12:06:00.000-05:00,48138,22061,743.9,1,
16523,546786,2011-03-17T09:57:00.000-04:00,48138,22061,239.0,2,48
16523,547898,2011-03-28T11:49:00.000-04:00,48138,22061,374.7,3,11
16523,550199,2011-04-15T10:20:00.000-04:00,48138,22061,397.5,4,18
16523,550200,2011-04-15T10:21:00.000-04:00,48138,22061,64.2,5,0
16523,552274,2011-05-08T12:30:00.000-04:00,48138,22061,236.1,6,23
16523,552275,2011-05-08T12:31:00.000-04:00,48138,22061,59.8,7,0
16523,554347,2011-05-24T08:21:00.000-04:00,48138,22061,720.4,8,16
16523,556913,2011-06-15T13:26:00.000-04:00,48138,22061,392.0,9,22
